Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
C_CND_019644,45214,Paul,Male,910000,Rabun Used Car Sales,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,85257-3102,Hatchback,8569081,Janesville
C_CND_019645,45214,Ines,Male,2025000,Race Car Help,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25500,78758-7841,SUV,6503092,Scottsdale
C_CND_019646,45215,Logan,Female,13500,Iceberg Rentals,Mercury,Sable,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,39001,53546-9427,Sedan,6005091,Janesville
C_CND_019647,45215,Sean,Male,455000,Chrysler Plymouth,Nissan,Sentra,DoubleÃ‚Â Overhead Camshaft,Auto,Black,16000,53546-9427,Passenger,7604495,Janesville
C_CND_019648,45215,Aiden,Male,13500,Gartner Buick Hyundai Saab,Ford,Crown Victoria,Overhead Camshaft,Manual,Black,26000,38701-8047,Passenger,7066747,Greenville
C_CND_019649,45215,Cameron,Male,13500,Enterprise Rent A Car,Saturn,SC,DoubleÃ‚Â Overhead Camshaft,Auto,Black,33000,60504-7114,Hardtop,8087866,Aurora
C_CND_019650,45215,Celina,Male,1561000,Ryder Truck Rental and Leasing,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,22100,06457-3834,SUV,6534654,Austin
C_CND_019651,45216,Julie,Female,870000,McKinney Dodge Chrysler Jeep,Acura,TL,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,24001,85257-3102,Hatchback,7552070,Scottsdale
C_CND_019652,45216,Eloise,Female,1100000,Motor Vehicle Branch Office,Volvo,C70,Overhead Camshaft,Manual,Black,36001,78758-7841,Hatchback,6303446,Austin
C_CND_019653,45216,Sabine,Female,460000,Nebo Chevrolet,Mercedes-B,S-Class,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,10001,06457-3834,SUV,8716818,Middletown
C_CND_019654,45216,Zara,Male,435000,Capitol KIA,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29001,38701-8047,Hardtop,8933223,Greenville
C_CND_019655,45216,Alexis,Female,672500,Pars Auto Sales,Oldsmobile,Intrigue,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,45501,38701-8047,SUV,6064763,Greenville
C_CND_019656,45216,Manon,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Dakota,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,21001,99301-3882,Sedan,6174886,Pasco
C_CND_019657,45216,Sebastian,Female,13500,Classic Chevy,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,26000,85257-3102,Sedan,7078028,Scottsdale
C_CND_019658,45216,Shane,Male,378000,Clay Johnson Auto Sales,Volvo,S80,Overhead Camshaft,Manual,Pale White,21000,78758-7841,Sedan,6802151,Austin
C_CND_019659,45216,Shawn,Male,13500,Diehl Motor CO Inc,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,06457-3834,Passenger,6737742,Middletown
C_CND_019660,45216,Sincere,Male,585000,Enterprise Rent A Car,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12000,60504-7114,Hatchback,7654699,Aurora
C_CND_019661,45216,Skyler,Female,585000,Gartner Buick Hyundai Saab,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,38701-8047,Passenger,6307982,Greenville
C_CND_019662,45216,Laura,Male,820000,Diehl Motor CO Inc,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,06457-3834,Hardtop,7483516,Austin
C_CND_019663,45216,Alan,Male,1100000,Hatfield Volkswagen,Saab,45905,Overhead Camshaft,Manual,Pale White,28000,99301-3882,Hatchback,7005548,Pasco
C_CND_019664,45216,Nathan,Female,13500,Rabun Used Car Sales,Mitsubishi,Montero Sport,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,53001,85257-3102,Hardtop,7285529,Austin
C_CND_019665,45216,Alberto,Male,1610000,McKinney Dodge Chrysler Jeep,Toyota,Sienna,Overhead Camshaft,Manual,Black,12000,85257-3102,Passenger,7221851,Scottsdale
C_CND_019666,45216,Alejandro,Male,970000,Motor Vehicle Branch Office,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,21000,78758-7841,Sedan,6873146,Austin
C_CND_019667,45216,Alex,Male,970000,Nebo Chevrolet,BMW,328i,Overhead Camshaft,Manual,Pale White,21000,06457-3834,Sedan,8856456,Middletown
C_CND_019668,45216,Nathaniel,Male,787500,Race Car Help,Infiniti,I30,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,15501,78758-7841,Hardtop,7383682,Austin
C_CND_019669,45216,Anthony,Female,1225000,Chrysler of Tri-Cities,Subaru,Outback,Overhead Camshaft,Manual,Pale White,49501,99301-3882,SUV,6075108,Pasco
C_CND_019670,45216,Carmelo,Male,610000,Iceberg Rentals,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,53546-9427,Hardtop,6311468,Janesville
C_CND_019671,45216,Ari,Male,13500,Classic Chevy,Volvo,S80,Overhead Camshaft,Manual,Pale White,25001,85257-3102,Sedan,7496199,Scottsdale
C_CND_019672,45216,Ariel,Female,1141000,Clay Johnson Auto Sales,Oldsmobile,Intrigue,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,45100,78758-7841,SUV,6618034,Austin
C_CND_019673,45216,Aron,Male,800000,Diehl Motor CO Inc,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,06457-3834,SUV,8465057,Middletown
C_CND_019674,45216,Arthur,Female,1125000,Enterprise Rent A Car,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Pale White,17500,60504-7114,Hatchback,7976913,Aurora
C_CND_019675,45216,Josepmine,Female,13500,Hatfield Volkswagen,Acura,TL,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,24000,99301-3882,Hatchback,8731096,Middletown
C_CND_019676,45216,Cilya,Male,13500,Iceberg Rentals,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,12000,53546-9427,Hatchback,6846829,Aurora
C_CND_019677,45216,Axel,Male,13500,McKinney Dodge Chrysler Jeep,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,14000,85257-3102,Passenger,8488330,Greenville
C_CND_019678,45216,Flora,Male,970000,Motor Vehicle Branch Office,Volvo,S40,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,42000,78758-7841,Sedan,8457658,Pasco
C_CND_019679,45216,Eulaine,Male,977000,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Pickup,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,57001,06457-3834,Hardtop,8111420,Aurora
C_CND_019680,45216,Ines,Male,13500,New Castle Ford Lincoln Mercury,Buick,Park Avenue,DoubleÃ‚Â Overhead Camshaft,Auto,Black,61000,60504-7114,Hatchback,7211599,Scottsdale
C_CND_019681,45217,Aileen,Male,1286000,C & M Motors Inc,Infiniti,I30,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,51601,60504-7114,Hardtop,6793888,Aurora
C_CND_019682,45217,Taylor,Male,615000,Iceberg Rentals,Lincoln,Town car,Overhead Camshaft,Manual,Black,17000,53546-9427,Hatchback,6662786,Janesville
C_CND_019683,45217,Alexis,Female,1000000,Pars Auto Sales,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,85000,38701-8047,Passenger,7096942,Greenville
C_CND_019684,45217,Aryeh,Male,13500,Gartner Buick Hyundai Saab,Mercedes-B,S-Class,Overhead Camshaft,Manual,Pale White,21000,38701-8047,SUV,8291614,Greenville
C_CND_019685,45217,Tom,Male,2230000,Nebo Chevrolet,Volkswagen,Golf,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,35001,06457-3834,Hardtop,7270766,Austin
C_CND_019686,45218,Corentin,Female,800000,Rabun Used Car Sales,Subaru,Outback,Overhead Camshaft,Manual,Pale White,49001,85257-3102,SUV,7313733,Scottsdale
C_CND_019687,45218,Lauren,Male,797000,Enterprise Rent A Car,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,16000,60504-7114,Hardtop,8240650,Austin
C_CND_019688,45218,Allan,Male,2990000,Pitre Buick-Pontiac-Gmc of Scottsdale,BMW,528i,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,62000,99301-3882,SUV,8939711,Pasco
C_CND_019689,45218,Asher,Male,1067000,Hatfield Volkswagen,Cadillac,Catera,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,28700,99301-3882,Hatchback,6072382,Pasco
C_CND_019690,45218,Maxence,Female,270000,Pitre Buick-Pontiac-Gmc of Scottsdale,Saturn,SW,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,25000,99301-3882,Passenger,7307363,Middletown
C_CND_019691,45219,Kaylee,Male,858000,Scrivener Performance Engineering,Infiniti,I30,Overhead Camshaft,Manual,Pale White,22000,38701-8047,Hardtop,8802764,Greenville
C_CND_019692,45219,Hugo,Female,525000,Ryder Truck Rental and Leasing,Volvo,S80,Overhead Camshaft,Manual,Pale White,25001,06457-3834,Sedan,6598673,Middletown
C_CND_019693,45219,Nicolas,Female,480000,Saab-Belle Dodge,Oldsmobile,Intrigue,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,45001,60504-7114,SUV,8986953,Aurora
C_CND_019694,45219,Eymeric,Female,482000,Scrivener Performance Engineering,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25001,38701-8047,SUV,7552625,Greenville
C_CND_019695,45219,Corentin,Female,652000,Star Enterprises Inc,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Pale White,17001,99301-3882,Hatchback,8965915,Pasco
C_CND_019696,45219,Graig,Female,455000,Suburban Ford,Mercedes-B,S-Class,Overhead Camshaft,Manual,Pale White,21001,53546-9427,SUV,6548456,Janesville
C_CND_019697,45219,Antoine,Female,1315000,Tri-State Mack Inc,Cadillac,Catera,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,28501,85257-3102,Hatchback,6335409,Scottsdale
C_CND_019698,45219,Kayleen,Male,699000,Star Enterprises Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,27000,99301-3882,Hardtop,7047005,Pasco
C_CND_019699,45219,Hugo,Female,13500,Progressive Shippers Cooperative Association No,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,49001,53546-9427,SUV,7436522,Janesville
C_CND_019700,45219,Jade,Female,682000,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,Pale White,14001,85257-3102,SUV,7971943,Scottsdale
C_CND_019701,45219,Travis,Male,650000,Motor Vehicle Branch Office,Audi,A6,Overhead Camshaft,Manual,Black,15000,78758-7841,SUV,7924686,Austin
C_CND_019702,45219,Tristan,Male,665000,Nebo Chevrolet,Acura,TL,DoubleÃ‚Â Overhead Camshaft,Auto,Black,28000,06457-3834,Hatchback,6053597,Middletown
C_CND_019703,45219,Leilani,Male,820000,McKinney Dodge Chrysler Jeep,Volvo,S70,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,20000,85257-3102,Hardtop,8025358,Pasco
C_CND_019704,45219,William,Male,526000,Pars Auto Sales,Ford,Mustang,Overhead Camshaft,Manual,Pale White,43000,38701-8047,Hatchback,6057524,Greenville
C_CND_019705,45219,Xavier,Male,540000,Pitre Buick-Pontiac-Gmc of Scottsdale,Toyota,Land Cruiser,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,12000,99301-3882,SUV,7122879,Pasco
C_CND_019706,45219,Lesly,Male,240000,Nebo Chevrolet,Infiniti,I30,Overhead Camshaft,Manual,Pale White,22000,06457-3834,Hardtop,7347360,Austin
C_CND_019707,45219,Londyn,Male,660000,Tri-State Mack Inc,Plymouth,Breeze,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,39000,85257-3102,Hardtop,7518598,Middletown
C_CND_019708,45219,Lucia,Male,625000,U-Haul CO,Dodge,Caravan,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19000,78758-7841,Hardtop,8916918,Aurora
C_CND_019709,45219,Zayden,Male,625000,Ryder Truck Rental and Leasing,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49001,06457-3834,Hatchback,8248069,Middletown
C_CND_019710,45219,Zion,Male,681000,Saab-Belle Dodge,Lexus,GS400,DoubleÃ‚Â Overhead Camshaft,Auto,Black,12001,60504-7114,Hatchback,8486768,Aurora
C_CND_019711,45219,Allen,Female,1006000,Progressive Shippers Cooperative Association No,Volvo,S80,Overhead Camshaft,Manual,Pale White,25600,53546-9427,Sedan,6251852,Janesville
C_CND_019712,45219,Amir,Male,1050000,Rabun Used Car Sales,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,31000,85257-3102,Hatchback,7847391,Scottsdale
C_CND_019713,45219,Anderson,Male,1290000,Race Car Help,Mercury,Cougar,Overhead Camshaft,Manual,Pale White,22000,78758-7841,Hatchback,8980439,Austin
C_CND_019714,45219,Andres,Male,471250,Ryder Truck Rental and Leasing,Mercedes-B,SLK,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,36250,06457-3834,Passenger,8749428,Middletown
C_CND_019715,45219,Ryan,Male,645000,C & M Motors Inc,Chrysler,Concorde,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,46000,60504-7114,Hardtop,7576617,Aurora
C_CND_019716,45219,Anderson,Male,609000,Diehl Motor CO Inc,Infiniti,I30,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,51000,06457-3834,Hardtop,7842111,Middletown
C_CND_019717,45219,Angel,Male,600000,Star Enterprises Inc,Dodge,Avenger,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,22000,99301-3882,Passenger,8519355,Pasco
C_CND_019718,45219,Anthony,Male,955000,Suburban Ford,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,45000,53546-9427,Passenger,8386599,Janesville
C_CND_019719,45219,Antonio,Male,601000,Tri-State Mack Inc,Dodge,Viper,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,31000,85257-3102,SUV,8624604,Scottsdale
C_CND_019720,45219,Ariel,Male,755000,U-Haul CO,Mitsubishi,Galant,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,42000,78758-7841,Passenger,6968151,Austin
C_CND_019721,45219,Cristian,Male,871000,Race Car Help,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,11000,78758-7841,Hardtop,7163596,Austin
C_CND_019722,45219,August,Male,800000,McKinney Dodge Chrysler Jeep,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,49000,85257-3102,SUV,6557486,Scottsdale
C_CND_019723,45219,Augustus,Male,1260500,Motor Vehicle Branch Office,BMW,528i,Overhead Camshaft,Manual,Pale White,14050,78758-7841,SUV,8791568,Austin
C_CND_019724,45219,Austin,Female,676000,Nebo Chevrolet,Volvo,S80,Overhead Camshaft,Manual,Pale White,21000,06457-3834,Sedan,8045676,Middletown
C_CND_019725,45219,Avi,Male,13500,New Castle Ford Lincoln Mercury,BMW,323i,DoubleÃ‚Â Overhead Camshaft,Auto,Black,9001,60504-7114,Hatchback,8798446,Aurora
C_CND_019726,45219,Avraham,Male,850500,Pars Auto Sales,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20501,38701-8047,Passenger,8458192,Greenville
C_CND_019727,45219,Avrohom,Male,625000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volvo,V70,DoubleÃ‚Â Overhead Camshaft,Auto,Black,39001,99301-3882,Passenger,7943497,Pasco
C_CND_019728,45219,Avrum,Male,980500,Progressive Shippers Cooperative Association No,Chrysler,Sebring Coupe,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19501,53546-9427,Sedan,6558462,Janesville
C_CND_019729,45219,Damian,Male,1451000,Saab-Belle Dodge,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16100,60504-7114,Hardtop,7070720,Aurora
C_CND_019730,45219,Baruch,Female,840000,Race Car Help,Chrysler,LHS,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,21001,78758-7841,Hatchback,7240329,Austin
C_CND_019731,45219,Alycia,Male,1375000,Progressive Shippers Cooperative Association No,Volvo,C70,Overhead Camshaft,Manual,Black,17500,53546-9427,Hatchback,7136845,Greenville
C_CND_019732,45219,Charlotte,Male,2003000,Pars Auto Sales,Chrysler,Concorde,DoubleÃ‚Â Overhead Camshaft,Auto,Black,12301,38701-8047,Hardtop,6788537,Middletown
C_CND_019733,45219,Enna,Male,1220000,Race Car Help,Cadillac,DeVille,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,22000,78758-7841,SUV,8212328,Janesville
C_CND_019734,45219,Meliane,Male,943000,Ryder Truck Rental and Leasing,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,45000,06457-3834,Passenger,6845768,Scottsdale
C_CND_019735,45219,Nathan,Male,464000,Saab-Belle Dodge,Volkswagen,Beetle,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,45001,60504-7114,Hardtop,6374747,Middletown
C_CND_019736,45219,Ilouna,Male,13500,Scrivener Performance Engineering,Ford,Contour,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,62000,38701-8047,Sedan,7442609,Middletown
C_CND_019737,45219,Ines,Female,13500,Star Enterprises Inc,Volkswagen,Jetta,DoubleÃ‚Â Overhead Camshaft,Auto,Black,22000,99301-3882,Passenger,7200433,Aurora
C_CND_019738,45219,Benjamin,Male,605000,Scrivener Performance Engineering,Lexus,ES300,Overhead Camshaft,Manual,Black,34001,38701-8047,Hardtop,8968741,Aurora
C_CND_019739,45219,Hugo,Male,600000,Star Enterprises Inc,Subaru,Forester,Overhead Camshaft,Manual,Pale White,26001,99301-3882,Hardtop,7786840,Greenville
C_CND_019740,45219,Iris,Male,13500,U-Haul CO,BMW,328i,DoubleÃ‚Â Overhead Camshaft,Auto,Black,16000,78758-7841,Sedan,8833978,Janesville
C_CND_019741,45220,Nolwenn,Female,740000,Progressive Shippers Cooperative Association No,Volvo,S80,Overhead Camshaft,Manual,Pale White,21001,53546-9427,Sedan,7778231,Janesville
C_CND_019742,45220,Elouan,Female,965000,Rabun Used Car Sales,BMW,323i,DoubleÃ‚Â Overhead Camshaft,Auto,Black,9001,85257-3102,Hatchback,8836513,Scottsdale
C_CND_019743,45220,Maelanne,Female,13500,Race Car Help,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20001,78758-7841,Passenger,6788952,Austin
C_CND_019744,45220,Clothilde,Female,800000,Ryder Truck Rental and Leasing,Volvo,V70,DoubleÃ‚Â Overhead Camshaft,Auto,Black,39001,06457-3834,Passenger,6606963,Middletown
C_CND_019745,45220,Maxime,Female,581000,Saab-Belle Dodge,Chrysler,Sebring Coupe,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19001,60504-7114,Sedan,7008007,Aurora
C_CND_019746,45220,Khloe,Female,525000,Chrysler of Tri-Cities,Audi,A4,Overhead Camshaft,Manual,Pale White,12000,99301-3882,Hardtop,7253687,Pasco
C_CND_019747,45220,Glemence,Female,13500,Star Enterprises Inc,Chrysler,LHS,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,21001,99301-3882,Hatchback,7621951,Pasco
C_CND_019748,45220,Julie,Female,485000,Suburban Ford,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49001,53546-9427,Hatchback,6211126,Janesville
C_CND_019749,45220,Anna,Female,475000,Tri-State Mack Inc,Lexus,LS400,Overhead Camshaft,Manual,Pale White,54001,85257-3102,Sedan,7919248,Scottsdale
C_CND_019750,45220,Emma,Female,334000,U-Haul CO,Chevrolet,Monte Carlo,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,21001,78758-7841,Hatchback,8743950,Austin
C_CND_019751,45220,Mathilde,Female,460000,Buddy Storbeck's Diesel Service Inc,BMW,328i,Overhead Camshaft,Manual,Black,69001,06457-3834,Sedan,7768768,Middletown
C_CND_019752,45220,Sherlyn,Male,13500,Saab-Belle Dodge,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26001,60504-7114,Hardtop,7688115,Aurora
C_CND_019753,45220,Roxane,Female,741000,Capitol KIA,Ford,Mustang,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,22001,38701-8047,Hatchback,6158775,Greenville
C_CND_019754,45220,Blandine,Female,13500,Chrysler of Tri-Cities,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,12001,99301-3882,Passenger,7284554,Pasco
C_CND_019755,45220,Laura,Female,718000,Chrysler Plymouth,Acura,Integra,DoubleÃ‚Â Overhead Camshaft,Auto,Black,45001,53546-9427,Passenger,7786630,Janesville
C_CND_019756,45220,Giuliana,Male,1931000,Chrysler of Tri-Cities,Infiniti,I30,DoubleÃ‚Â Overhead Camshaft,Auto,Black,21100,99301-3882,Hardtop,7254832,Pasco
C_CND_019757,45220,Samuel,Female,620000,Clay Johnson Auto Sales,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11001,78758-7841,Sedan,6675934,Austin
C_CND_019758,45220,Golda,Female,1528800,Chrysler Plymouth,Chrysler,Concorde,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19880,53546-9427,Hardtop,8250324,Janesville
C_CND_019759,45220,Elouan,Female,610000,Enterprise Rent A Car,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,14001,60504-7114,SUV,7000756,Aurora
C_CND_019760,45220,Florian,Female,760000,Gartner Buick Hyundai Saab,Ford,Taurus,Overhead Camshaft,Manual,Black,43001,38701-8047,SUV,6227160,Greenville
C_CND_019761,45220,Shaina,Female,645000,Scrivener Performance Engineering,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,22000,38701-8047,Hardtop,6076901,Greenville
C_CND_019762,45220,Aaron,Male,690000,Scrivener Performance Engineering,BMW,323i,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,15001,38701-8047,Hatchback,6481501,Greenville
C_CND_019763,45220,Abel,Male,13500,Star Enterprises Inc,Acura,RL,Overhead Camshaft,Manual,Black,18001,99301-3882,SUV,8530376,Pasco
C_CND_019764,45220,Abraham,Male,640000,Suburban Ford,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27001,53546-9427,Passenger,6119975,Janesville
C_CND_019765,45220,Adam,Male,660000,Tri-State Mack Inc,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,25001,85257-3102,SUV,8316031,Scottsdale
C_CND_019766,45220,Adan,Male,783000,U-Haul CO,Acura,RL,Overhead Camshaft,Manual,Pale White,26001,78758-7841,SUV,7307732,Austin
C_CND_019767,45220,Aden,Male,13500,Progressive Shippers Cooperative Association No,Ford,Taurus,Overhead Camshaft,Manual,Black,69001,53546-9427,SUV,6955907,Janesville
C_CND_019768,45220,Adonis,Male,635000,Rabun Used Car Sales,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14001,85257-3102,Sedan,6666990,Scottsdale
C_CND_019769,45220,Adrian,Male,13500,Race Car Help,Saturn,SW,Overhead Camshaft,Manual,Black,36001,78758-7841,Passenger,8091297,Austin
C_CND_019770,45220,Adriel,Female,550000,Ryder Truck Rental and Leasing,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,82001,06457-3834,Passenger,6785142,Middletown
C_CND_019771,45220,Aidan,Male,553500,Saab-Belle Dodge,Chevrolet,Camaro,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,24501,60504-7114,Sedan,6967310,Aurora
C_CND_019772,45220,Makayla,Male,3200000,Tri-State Mack Inc,Mitsubishi,Montero Sport,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,39000,85257-3102,Hardtop,6944146,Pasco
C_CND_019773,45220,Alan,Male,619000,Star Enterprises Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,99301-3882,Sedan,7508788,Pasco
C_CND_019774,45220,Albert,Male,13500,Suburban Ford,Audi,A6,Overhead Camshaft,Manual,Black,25000,53546-9427,SUV,7767846,Janesville
C_CND_019775,45220,Alberto,Male,460000,Tri-State Mack Inc,Oldsmobile,Cutlass,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,46001,85257-3102,Sedan,8161410,Scottsdale
C_CND_019776,45220,Alejandro,Male,13500,U-Haul CO,Mercedes-B,S-Class,DoubleÃ‚Â Overhead Camshaft,Auto,Black,39001,78758-7841,SUV,7464983,Austin
C_CND_019777,45220,Alex,Male,570500,Buddy Storbeck's Diesel Service Inc,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,16501,06457-3834,Sedan,8020367,Middletown
